==21021== NVPROF is profiling process 21021, command: ./automata-cuda sandsim
==21021== Profiling application: ./automata-cuda sandsim
==21021== Profiling result:
   Start  Duration  Name
38.0740s  6.5830us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1031])
38.0740s  102.38ms  cudaMemcpyAsync
38.1954s  41.654us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1033])
38.1954s  6.3610us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1034])
38.1954s  101.82ms  cudaMemcpyAsync
38.3163s  33.996us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1036])
38.3163s  5.5650us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1037])
38.3163s  101.56ms  cudaMemcpyAsync
38.4370s  44.588us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1039])
38.4370s  6.6130us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1040])
38.4370s  102.09ms  cudaMemcpyAsync
38.5582s  40.929us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1042])
38.5582s  6.3960us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1043])
38.5582s  102.82ms  cudaMemcpyAsync
38.6801s  43.907us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1045])
38.6801s  6.1490us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1046])
38.6801s  102.23ms  cudaMemcpyAsync
38.8014s  42.936us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1048])
38.8014s  6.3110us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1049])
38.8014s  101.17ms  cudaMemcpyAsync
38.9219s  38.644us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1051])
38.9220s  6.1180us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1052])
38.9220s  102.75ms  cudaMemcpyAsync
39.0438s  36.121us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1054])
39.0439s  6.3290us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1055])
39.0439s  97.820ms  cudaMemcpyAsync
39.1609s  36.557us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1057])
39.1610s  5.9730us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1058])
39.1610s  98.044ms  cudaMemcpyAsync
39.2781s  34.846us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1060])
39.2781s  5.7350us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1061])
39.2781s  97.827ms  cudaMemcpyAsync
39.3949s  34.757us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1063])
39.3949s  6.3940us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1064])
39.3949s  98.150ms  cudaMemcpyAsync
39.5120s  35.952us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1066])
39.5121s  6.3620us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1067])
39.5121s  97.979ms  cudaMemcpyAsync
39.6291s  35.865us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1069])
39.6291s  6.5840us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1070])
39.6291s  97.630ms  cudaMemcpyAsync
39.7457s  35.741us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1072])
39.7457s  5.6410us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1073])
39.7457s  98.521ms  cudaMemcpyAsync
39.8632s  36.344us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1075])
39.8633s  6.0370us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1076])
39.8633s  97.844ms  cudaMemcpyAsync
39.9802s  40.385us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1078])
39.9803s  6.5290us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1079])
39.9803s  97.192ms  cudaMemcpyAsync
40.0966s  37.019us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1081])
40.0966s  5.7980us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1082])
40.0966s  98.334ms  cudaMemcpyAsync
40.2141s  35.640us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1084])
40.2141s  6.4460us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1085])
40.2141s  98.042ms  cudaMemcpyAsync
40.3311s  34.829us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1087])
40.3311s  5.6370us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1088])
40.3311s  97.130ms  cudaMemcpyAsync
40.4472s  36.836us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1090])
40.4473s  6.0240us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1091])
40.4473s  98.032ms  cudaMemcpyAsync
40.5642s  35.791us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1093])
40.5643s  5.6690us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1094])
40.5643s  97.736ms  cudaMemcpyAsync
40.6812s  37.171us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1096])
40.6812s  6.3540us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1097])
40.6812s  97.819ms  cudaMemcpyAsync
40.7980s  36.727us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1099])
40.7981s  6.4810us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1100])
40.7981s  97.549ms  cudaMemcpyAsync
40.9145s  36.940us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1102])
40.9146s  6.3490us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1103])
40.9146s  96.903ms  cudaMemcpyAsync
41.0305s  37.868us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1105])
41.0305s  6.3930us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1106])
41.0305s  97.472ms  cudaMemcpyAsync
41.1470s  36.618us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1108])
41.1470s  6.1380us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1109])
41.1470s  97.969ms  cudaMemcpyAsync
41.2640s  37.416us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1111])
41.2640s  6.4470us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1112])
41.2640s  97.888ms  cudaMemcpyAsync
41.3809s  37.889us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1114])
41.3810s  6.1870us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1115])
41.3810s  97.774ms  cudaMemcpyAsync
41.4977s  43.526us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1117])
41.4978s  6.5410us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1118])
41.4978s  97.743ms  cudaMemcpyAsync
41.6144s  35.499us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1120])
41.6145s  6.1580us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1121])
41.6145s  97.819ms  cudaMemcpyAsync
41.7311s  36.699us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1123])
41.7312s  6.2360us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1124])
41.7312s  98.104ms  cudaMemcpyAsync
41.8482s  35.495us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1126])
41.8483s  5.9890us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1127])
41.8483s  97.530ms  cudaMemcpyAsync
41.9648s  42.582us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1129])
41.9648s  7.5400us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1130])
41.9648s  98.100ms  cudaMemcpyAsync
42.0819s  36.394us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1132])
42.0820s  6.0710us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1133])
42.0820s  97.948ms  cudaMemcpyAsync
42.1989s  36.856us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1135])
42.1989s  5.8220us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1136])
42.1989s  97.625ms  cudaMemcpyAsync
42.3155s  42.465us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1138])
42.3156s  6.3570us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1139])
42.3156s  97.871ms  cudaMemcpyAsync
42.4323s  37.079us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1141])
42.4324s  5.7450us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1142])
42.4324s  97.651ms  cudaMemcpyAsync
42.5489s  39.451us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1144])
42.5489s  5.8260us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1145])
42.5489s  97.640ms  cudaMemcpyAsync
42.6655s  35.967us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1147])
42.6655s  6.4520us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1148])
42.6655s  97.452ms  cudaMemcpyAsync
42.7819s  37.411us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1150])
42.7820s  6.3190us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1151])
42.7820s  98.379ms  cudaMemcpyAsync
42.8992s  36.435us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1153])
42.8993s  5.9290us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1154])
42.8993s  98.024ms  cudaMemcpyAsync
43.0162s  38.902us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1156])
43.0163s  6.3070us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1157])
43.0163s  97.355ms  cudaMemcpyAsync
43.1324s  36.536us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1159])
43.1325s  6.1770us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1160])
43.1325s  97.159ms  cudaMemcpyAsync
43.2484s  35.544us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1162])
43.2485s  5.8360us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1163])
43.2485s  98.280ms  cudaMemcpyAsync
43.3655s  35.928us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1165])
43.3656s  5.9530us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1166])
43.3656s  98.289ms  cudaMemcpyAsync
43.4826s  47.288us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1168])
43.4827s  6.2050us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1169])
43.4827s  97.043ms  cudaMemcpyAsync
43.5988s  36.212us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1171])
43.5988s  6.6890us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1172])
43.5989s  96.863ms  cudaMemcpyAsync
43.7145s  36.743us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1174])
43.7145s  6.1250us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1175])
43.7145s  97.679ms  cudaMemcpyAsync
43.8312s  38.441us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1177])
43.8312s  6.2070us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1178])
43.8312s  97.698ms  cudaMemcpyAsync
43.9478s  36.628us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1180])
43.9479s  6.6280us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1181])
43.9479s  97.606ms  cudaMemcpyAsync
44.0644s  36.329us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1183])
44.0644s  6.3220us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1184])
44.0644s  97.393ms  cudaMemcpyAsync
44.1807s  36.552us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1186])
44.1808s  6.5840us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1187])
44.1808s  98.018ms  cudaMemcpyAsync
44.2977s  43.150us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1189])
44.2977s  6.7300us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1190])
44.2977s  97.803ms  cudaMemcpyAsync
44.4143s  42.836us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1192])
44.4144s  7.8340us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1193])
44.4144s  97.722ms  cudaMemcpyAsync
44.5309s  36.614us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1195])
44.5310s  6.0090us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1196])
44.5310s  97.088ms  cudaMemcpyAsync
44.6469s  36.652us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1198])
44.6469s  6.3960us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1199])
44.6469s  97.243ms  cudaMemcpyAsync
44.7630s  37.428us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1201])
44.7631s  6.5630us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1202])
44.7631s  97.431ms  cudaMemcpyAsync
44.8793s  38.272us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1204])
44.8794s  6.0650us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1205])
44.8794s  97.293ms  cudaMemcpyAsync
44.9955s  35.851us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1207])
44.9956s  6.4770us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1208])
44.9956s  97.830ms  cudaMemcpyAsync
45.1125s  51.470us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1210])
45.1126s  7.3690us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1211])
45.1126s  96.741ms  cudaMemcpyAsync
45.2281s  36.123us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1213])
45.2282s  6.2770us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1214])
45.2282s  97.511ms  cudaMemcpyAsync
45.3445s  35.651us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1216])
45.3445s  6.3230us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1217])
45.3446s  98.219ms  cudaMemcpyAsync
45.4615s  36.130us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1219])
45.4616s  6.2790us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1220])
45.4616s  97.184ms  cudaMemcpyAsync
45.5776s  35.585us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1222])
45.5776s  5.9660us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1223])
45.5776s  97.539ms  cudaMemcpyAsync
45.6940s  43.766us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1225])
45.6941s  7.0730us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1226])
45.6941s  97.826ms  cudaMemcpyAsync
45.8109s  38.835us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1228])
45.8109s  6.3620us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1229])
45.8109s  97.756ms  cudaMemcpyAsync
45.9274s  37.481us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1231])
45.9275s  6.1610us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1232])
45.9275s  97.968ms  cudaMemcpyAsync
46.0442s  43.779us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1234])
46.0443s  6.5080us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1235])
46.0443s  97.831ms  cudaMemcpyAsync
46.1610s  37.050us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1237])
46.1610s  6.3590us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1238])
46.1610s  97.024ms  cudaMemcpyAsync
46.2768s  35.680us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1240])
46.2769s  6.0070us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1241])
46.2769s  97.664ms  cudaMemcpyAsync
46.3933s  36.510us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1243])
46.3934s  6.2680us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1244])
46.3934s  97.541ms  cudaMemcpyAsync
46.5095s  35.894us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1246])
46.5096s  6.5190us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1247])
46.5096s  97.210ms  cudaMemcpyAsync
46.6257s  48.765us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1249])
46.6258s  6.3530us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1250])
46.6258s  97.109ms  cudaMemcpyAsync
46.7415s  36.852us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1252])
46.7416s  5.8530us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1253])
46.7416s  97.205ms  cudaMemcpyAsync
46.8576s  35.891us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1255])
46.8576s  6.0680us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1256])
46.8576s  97.888ms  cudaMemcpyAsync
46.9742s  42.669us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1258])
46.9743s  6.6930us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1259])
46.9743s  97.115ms  cudaMemcpyAsync
47.0901s  34.261us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1261])
47.0901s  6.3800us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1262])
47.0901s  98.344ms  cudaMemcpyAsync
47.2072s  36.960us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1264])
47.2072s  6.3920us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1265])
47.2072s  97.001ms  cudaMemcpyAsync
47.3228s  37.465us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1267])
47.3228s  6.0400us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1268])
47.3228s  97.198ms  cudaMemcpyAsync
47.4389s  43.084us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1270])
47.4389s  7.5340us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1271])
47.4389s  98.095ms  cudaMemcpyAsync
47.5558s  35.147us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1273])
47.5558s  6.0950us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1274])
47.5558s  98.022ms  cudaMemcpyAsync
47.6727s  35.166us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1276])
47.6727s  7.5070us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1277])
47.6727s  98.006ms  cudaMemcpyAsync
47.7894s  36.861us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1279])
47.7895s  6.4440us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1280])
47.7895s  97.946ms  cudaMemcpyAsync
47.9062s  36.956us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1282])
47.9062s  6.1920us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1283])
47.9063s  98.269ms  cudaMemcpyAsync
48.0234s  48.123us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1285])
48.0234s  6.5960us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1286])
48.0234s  97.060ms  cudaMemcpyAsync
48.1394s  41.328us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1288])
48.1394s  6.3440us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1289])
48.1394s  98.014ms  cudaMemcpyAsync
48.2561s  40.742us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1291])
48.2562s  6.8680us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1292])
48.2562s  97.898ms  cudaMemcpyAsync
48.3729s  34.690us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1294])
48.3729s  6.5020us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1295])
48.3730s  98.046ms  cudaMemcpyAsync
48.4897s  47.591us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1297])
48.4898s  6.8480us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1298])
48.4898s  97.881ms  cudaMemcpyAsync
48.6063s  36.338us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1300])
48.6063s  6.5300us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1301])
48.6063s  97.769ms  cudaMemcpyAsync
48.7230s  38.178us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1303])
48.7230s  6.1500us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1304])
48.7230s  98.115ms  cudaMemcpyAsync
